time,magX,magY,magZ,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,temperature,pressure,altitude,accMag,qw,qx,qy,qz,initialAltAchieved,landingDetected
450.73, -0.24, -0.15, 0.43, -1.33, 3.70, -9.81, -0.15, 0.33, 0.51, 33.90, 100.08, 104.17, 10.57, -0.10, 0.02, 0.94, 0.34, 1, 1
450.75, -0.24, -0.15, 0.43, -1.33, 3.70, -9.81, -0.15, 0.33, 0.51, 33.90, 100.08, 104.17, 10.57, -0.10, 0.02, 0.94, 0.34, 1, 1
450.77, -0.25, -0.15, 0.43, -1.20, 4.02, -8.92, -0.02, 0.18, 0.56, 33.90, 100.09, 103.25, 9.86, -0.10, 0.02, 0.94, 0.34, 1, 1
450.79, -0.25, -0.15, 0.43, -1.20, 4.02, -8.92, -0.02, 0.18, 0.56, 33.90, 100.09, 103.25, 9.86, -0.10, 0.02, 0.94, 0.34, 1, 1
450.81, -0.26, -0.14, 0.42, -0.53, 3.81, -8.96, -0.00, 0.10, 0.68, 33.90, 100.08, 104.17, 9.75, -0.10, 0.02, 0.94, 0.34, 1, 1
450.83, -0.26, -0.14, 0.42, -0.53, 3.81, -8.96, -0.00, 0.10, 0.68, 33.90, 100.08, 104.17, 9.75, -0.10, 0.02, 0.94, 0.34, 1, 1
450.85, -0.26, -0.14, 0.43, -0.18, 3.24, -9.63, 0.01, 0.20, 0.71, 33.90, 100.08, 104.17, 10.16, -0.10, 0.02, 0.94, 0.34, 1, 1
450.87, -0.26, -0.14, 0.43, -0.18, 3.24, -9.63, 0.01, 0.20, 0.71, 33.90, 100.08, 104.17, 10.16, -0.04, -0.15, 0.96, 0.23, 1, 1
450.89, -0.27, -0.13, 0.43, -0.03, 2.77, -9.76, 0.16, 0.30, 0.60, 33.90, 100.08, 104.17, 10.14, -0.04, -0.15, 0.96, 0.23, 1, 1
450.91, -0.27, -0.13, 0.43, -0.03, 2.77, -9.76, 0.16, 0.30, 0.60, 33.90, 100.08, 104.17, 10.14, -0.04, -0.15, 0.96, 0.23, 1, 1
450.93, -0.28, -0.12, 0.42, 0.07, 2.49, -9.80, 0.38, 0.31, 0.34, 33.90, 100.09, 103.25, 10.11, -0.04, -0.15, 0.96, 0.23, 1, 1
450.95, -0.28, -0.12, 0.42, 0.07, 2.49, -9.80, 0.38, 0.31, 0.34, 33.90, 100.09, 103.25, 10.11, -0.04, -0.15, 0.96, 0.23, 1, 1
450.97, -0.29, -0.13, 0.43, 0.50, 2.47, -9.85, 0.37, 0.37, 0.09, 33.90, 100.09, 103.25, 10.17, -0.04, -0.15, 0.96, 0.23, 1, 1
450.99, -0.29, -0.13, 0.43, 0.50, 2.47, -9.85, 0.37, 0.37, 0.09, 33.90, 100.09, 103.25, 10.17, -0.06, -0.13, 0.97, 0.21, 1, 1
451.01, -0.29, -0.10, 0.42, 0.75, 2.93, -9.55, 0.23, 0.50, 0.14, 33.90, 100.08, 104.17, 10.01, -0.06, -0.13, 0.97, 0.21, 1, 1
451.03, -0.29, -0.10, 0.42, 0.75, 2.93, -9.55, 0.23, 0.50, 0.14, 33.90, 100.08, 104.17, 10.01, -0.06, -0.13, 0.97, 0.21, 1, 1
451.05, -0.29, -0.11, 0.42, 0.93, 3.20, -9.32, 0.07, 0.56, 0.27, 33.90, 100.08, 104.17, 9.90, -0.06, -0.13, 0.97, 0.21, 1, 1
451.07, -0.29, -0.11, 0.42, 0.93, 3.20, -9.32, 0.07, 0.56, 0.27, 33.90, 100.08, 104.17, 9.90, -0.06, -0.13, 0.97, 0.21, 1, 1
451.09, -0.31, -0.11, 0.41, 1.58, 2.97, -9.52, -0.06, 0.46, 0.35, 33.90, 100.09, 103.25, 10.10, -0.06, -0.13, 0.97, 0.21, 1, 1
451.11, -0.31, -0.11, 0.41, 1.58, 2.97, -9.52, -0.06, 0.46, 0.35, 33.90, 100.09, 103.25, 10.10, -0.09, -0.12, 0.97, 0.20, 1, 1
451.13, -0.31, -0.10, 0.41, 1.93, 2.73, -9.64, -0.02, 0.47, 0.47, 33.90, 100.08, 104.17, 10.20, -0.09, -0.12, 0.97, 0.20, 1, 1
451.15, -0.31, -0.10, 0.41, 1.93, 2.73, -9.64, -0.02, 0.47, 0.47, 33.90, 100.08, 104.17, 10.20, -0.09, -0.12, 0.97, 0.20, 1, 1
451.17, -0.33, -0.09, 0.40, 2.24, 2.55, -9.70, 0.08, 0.58, 0.52, 33.90, 100.09, 103.25, 10.28, -0.09, -0.12, 0.97, 0.20, 1, 1
451.19, -0.33, -0.09, 0.40, 2.24, 2.55, -9.70, 0.08, 0.58, 0.52, 33.90, 100.09, 103.25, 10.28, -0.09, -0.12, 0.97, 0.20, 1, 1
451.21, -0.34, -0.09, 0.40, 2.29, 2.46, -9.40, 0.19, 0.61, 0.45, 33.90, 100.09, 103.25, 9.98, -0.09, -0.12, 0.97, 0.20, 1, 1
451.23, -0.34, -0.09, 0.40, 2.29, 2.46, -9.40, 0.19, 0.61, 0.45, 33.90, 100.09, 103.25, 9.98, -0.12, -0.10, 0.97, 0.17, 1, 1
451.25, -0.35, -0.09, 0.40, 2.59, 2.15, -9.39, 0.28, 0.53, 0.33, 33.90, 100.09, 103.25, 9.98, -0.12, -0.10, 0.97, 0.17, 1, 1
451.27, -0.35, -0.09, 0.40, 2.59, 2.15, -9.39, 0.28, 0.53, 0.33, 33.90, 100.09, 103.25, 9.98, -0.12, -0.10, 0.97, 0.17, 1, 1
451.29, -0.36, -0.11, 0.39, 2.89, 2.06, -9.36, 0.26, 0.46, 0.19, 33.90, 100.08, 104.17, 10.01, -0.12, -0.10, 0.97, 0.17, 1, 1
451.31, -0.36, -0.11, 0.39, 2.89, 2.06, -9.36, 0.26, 0.46, 0.19, 33.90, 100.08, 104.17, 10.01, -0.12, -0.10, 0.97, 0.17, 1, 1
451.33, -0.36, -0.06, 0.38, 3.05, 2.02, -9.46, 0.19, 0.37, 0.03, 33.90, 100.09, 103.25, 10.14, -0.12, -0.10, 0.97, 0.17, 1, 1
451.35, -0.36, -0.06, 0.38, 3.05, 2.02, -9.46, 0.19, 0.37, 0.03, 33.90, 100.09, 103.25, 10.14, -0.15, -0.08, 0.97, 0.17, 1, 1
451.37, -0.35, -0.07, 0.38, 3.19, 2.01, -9.42, 0.10, 0.39, -0.01, 33.90, 100.10, 102.91, 10.15, -0.15, -0.08, 0.97, 0.17, 1, 1
451.39, -0.35, -0.07, 0.38, 3.19, 2.01, -9.42, 0.10, 0.39, -0.01, 33.90, 100.10, 102.91, 10.15, -0.15, -0.08, 0.97, 0.17, 1, 1
451.41, -0.36, -0.08, 0.38, 3.43, 2.25, -9.22, 0.10, 0.48, 0.07, 33.90, 100.09, 103.25, 10.10, -0.15, -0.08, 0.97, 0.17, 1, 1
451.43, -0.36, -0.08, 0.38, 3.43, 2.25, -9.22, 0.10, 0.48, 0.07, 33.90, 100.09, 103.25, 10.10, -0.15, -0.08, 0.97, 0.17, 1, 1
451.45, -0.38, -0.07, 0.36, 3.46, 1.90, -9.15, 0.09, 0.54, 0.04, 33.90, 100.08, 104.17, 9.96, -0.15, -0.08, 0.97, 0.17, 1, 1
451.47, -0.38, -0.07, 0.36, 3.46, 1.90, -9.15, 0.09, 0.54, 0.04, 33.90, 100.08, 104.17, 9.96, -0.18, -0.07, 0.97, 0.17, 1, 1
451.49, -0.37, -0.06, 0.36, 3.60, 1.78, -9.05, 0.16, 0.55, -0.05, 33.90, 100.09, 103.25, 9.90, -0.19, -0.07, 0.97, 0.17, 1, 1
451.51, -0.37, -0.06, 0.36, 3.60, 1.78, -9.05, 0.16, 0.55, -0.05, 33.90, 100.09, 103.25, 9.90, -0.19, -0.07, 0.97, 0.17, 1, 1
451.53, -0.39, -0.07, 0.36, 3.53, 1.76, -8.69, 0.21, 0.50, -0.12, 33.90, 100.09, 103.25, 9.55, -0.19, -0.07, 0.97, 0.17, 1, 1
451.55, -0.39, -0.07, 0.36, 3.53, 1.76, -8.69, 0.21, 0.50, -0.12, 33.90, 100.09, 103.25, 9.55, -0.19, -0.07, 0.97, 0.17, 1, 1
451.57, -0.40, -0.06, 0.35, 3.48, 1.87, -8.52, 0.21, 0.45, -0.13, 33.90, 100.08, 103.84, 9.39, -0.19, -0.07, 0.97, 0.17, 1, 1
451.59, -0.40, -0.06, 0.35, 3.48, 1.87, -8.52, 0.21, 0.45, -0.13, 33.90, 100.08, 103.84, 9.39, -0.19, -0.07, 0.97, 0.17, 1, 1
451.61, -0.40, -0.06, 0.34, 3.22, 1.64, -8.46, 0.19, 0.40, -0.09, 33.90, 100.10, 102.91, 9.20, -0.19, -0.07, 0.97, 0.17, 1, 1
451.63, -0.40, -0.06, 0.34, 3.22, 1.64, -8.46, 0.19, 0.40, -0.09, 33.90, 100.10, 102.91, 9.20, -0.19, -0.07, 0.97, 0.17, 1, 1
451.65, -0.41, -0.09, 0.34, 3.34, 1.57, -8.00, 0.02, 0.30, -0.05, 33.90, 100.08, 104.17, 8.81, -0.19, -0.07, 0.97, 0.17, 1, 1
451.67, -0.41, -0.09, 0.34, 3.34, 1.57, -8.00, 0.02, 0.30, -0.05, 33.90, 100.08, 104.17, 8.81, -0.19, -0.07, 0.97, 0.17, 1, 1
451.69, -0.41, -0.06, 0.34, 3.41, 1.79, -8.13, -0.18, 0.11, -0.02, 33.90, 100.08, 103.84, 9.00, -0.19, -0.07, 0.97, 0.17, 1, 1
451.71, -0.41, -0.06, 0.34, 3.41, 1.79, -8.13, -0.18, 0.11, -0.02, 33.90, 100.08, 103.84, 9.00, -0.19, -0.07, 0.97, 0.17, 1, 1
451.73, -0.40, -0.06, 0.33, 3.62, 1.32, -9.33, -0.14, -0.10, 0.00, 33.90, 100.09, 103.25, 10.09, -0.19, -0.07, 0.97, 0.17, 1, 1
451.75, -0.40, -0.06, 0.33, 3.62, 1.32, -9.33, -0.14, -0.10, 0.00, 33.90, 100.09, 103.25, 10.09, -0.19, -0.07, 0.97, 0.17, 1, 1
451.77, -0.41, -0.08, 0.33, 4.05, 2.16, -9.00, 0.08, -0.11, 0.04, 33.90, 100.08, 104.17, 10.11, -0.19, -0.07, 0.97, 0.17, 1, 1
451.79, -0.41, -0.08, 0.33, 4.05, 2.16, -9.00, 0.08, -0.11, 0.04, 33.90, 100.08, 104.17, 10.11, -0.19, -0.07, 0.97, 0.17, 1, 1
451.81, -0.40, -0.06, 0.34, 3.95, 2.00, -9.40, 0.20, 0.06, 0.06, 33.90, 100.08, 104.17, 10.39, -0.19, -0.07, 0.97, 0.17, 1, 1
451.83, -0.40, -0.06, 0.34, 3.95, 2.00, -9.40, 0.20, 0.06, 0.06, 33.90, 100.08, 104.17, 10.39, -0.19, -0.07, 0.97, 0.17, 1, 1
451.85, -0.40, -0.05, 0.34, 4.01, 1.90, -9.35, 0.26, 0.17, 0.09, 33.90, 100.08, 103.84, 10.35, -0.19, -0.07, 0.97, 0.17, 1, 1
451.87, -0.40, -0.05, 0.34, 4.01, 1.90, -9.35, 0.26, 0.17, 0.09, 33.90, 100.08, 103.84, 10.35, -0.19, -0.07, 0.97, 0.17, 1, 1
451.89, -0.41, -0.05, 0.34, 4.11, 1.55, -9.11, 0.32, 0.19, 0.16, 33.90, 100.08, 103.84, 10.11, -0.19, -0.07, 0.97, 0.17, 1, 1
451.91, -0.41, -0.05, 0.34, 4.11, 1.55, -9.11, 0.32, 0.19, 0.16, 33.90, 100.08, 103.84, 10.11, -0.19, -0.07, 0.97, 0.17, 1, 1
451.93, -0.42, -0.04, 0.33, 4.34, 1.23, -8.78, 0.35, 0.13, 0.27, 33.90, 100.08, 104.17, 9.87, -0.19, -0.07, 0.97, 0.17, 1, 1
451.95, -0.42, -0.04, 0.33, 4.34, 1.23, -8.78, 0.35, 0.13, 0.27, 33.90, 100.08, 104.17, 9.87, -0.19, -0.07, 0.97, 0.17, 1, 1
451.97, -0.42, -0.04, 0.33, 4.33, 0.82, -8.76, 0.33, 0.12, 0.39, 33.90, 100.08, 103.84, 9.81, -0.19, -0.07, 0.97, 0.17, 1, 1
451.99, -0.42, -0.04, 0.33, 4.33, 0.82, -8.76, 0.33, 0.12, 0.39, 33.90, 100.08, 103.84, 9.81, -0.19, -0.07, 0.97, 0.17, 1, 1
452.01, -0.41, -0.03, 0.33, 4.25, 0.45, -8.55, 0.26, 0.14, 0.41, 33.90, 100.08, 104.17, 9.56, -0.19, -0.07, 0.97, 0.17, 1, 1
452.03, -0.41, -0.03, 0.33, 4.25, 0.45, -8.55, 0.26, 0.14, 0.41, 33.90, 100.08, 104.17, 9.56, -0.19, -0.07, 0.97, 0.17, 1, 1
452.05, -0.42, -0.02, 0.33, 4.40, 0.23, -8.14, 0.24, 0.19, 0.38, 33.90, 100.08, 103.84, 9.26, -0.19, -0.07, 0.97, 0.17, 1, 1
452.07, -0.42, -0.02, 0.33, 4.40, 0.23, -8.14, 0.24, 0.19, 0.38, 33.90, 100.08, 103.84, 9.26, -0.19, -0.07, 0.97, 0.17, 1, 1
452.09, -0.42, -0.00, 0.33, 4.02, -0.05, -8.38, 0.37, 0.21, 0.40, 33.90, 100.10, 102.91, 9.30, -0.19, -0.07, 0.97, 0.17, 1, 1
452.11, -0.42, -0.00, 0.33, 4.02, -0.05, -8.38, 0.37, 0.21, 0.40, 33.90, 100.10, 102.91, 9.30, -0.19, -0.07, 0.97, 0.17, 1, 1
452.13, -0.43, -0.01, 0.33, 4.84, 0.31, -8.78, 0.55, 0.14, 0.53, 33.90, 100.08, 103.84, 10.03, -0.19, -0.07, 0.97, 0.17, 1, 1
452.15, -0.43, -0.01, 0.33, 4.84, 0.31, -8.78, 0.55, 0.14, 0.53, 33.90, 100.08, 103.84, 10.03, -0.23, 0.02, 0.96, 0.13, 1, 1
452.17, -0.42, 0.02, 0.33, 5.16, 0.10, -9.80, 0.64, 0.05, 0.67, 33.90, 100.09, 103.25, 11.07, -0.23, 0.02, 0.96, 0.13, 1, 1
452.19, -0.42, 0.02, 0.33, 5.16, 0.10, -9.80, 0.64, 0.05, 0.67, 33.90, 100.09, 103.25, 11.07, -0.23, 0.02, 0.96, 0.13, 1, 1
452.21, -0.43, 0.02, 0.32, 5.73, -0.03, -10.03, 0.48, 0.13, 0.69, 33.90, 100.08, 103.84, 11.56, -0.23, 0.02, 0.96, 0.13, 1, 1
452.23, -0.43, 0.02, 0.32, 5.73, -0.03, -10.03, 0.48, 0.13, 0.69, 33.90, 100.08, 103.84, 11.56, -0.23, 0.02, 0.96, 0.13, 1, 1
452.25, -0.43, 0.05, 0.31, 5.54, -0.34, -9.92, 0.21, 0.36, 0.51, 33.90, 100.10, 102.91, 11.36, -0.23, 0.02, 0.96, 0.13, 1, 1
452.27, -0.43, 0.05, 0.31, 5.54, -0.34, -9.92, 0.21, 0.36, 0.51, 33.90, 100.10, 102.91, 11.36, -0.24, 0.05, 0.96, 0.10, 1, 1
452.29, -0.43, 0.05, 0.32, 5.35, -0.44, -9.30, -0.00, 0.47, 0.36, 33.90, 100.09, 103.25, 10.74, -0.24, 0.05, 0.96, 0.10, 1, 1
452.31, -0.43, 0.05, 0.32, 5.35, -0.44, -9.30, -0.00, 0.47, 0.36, 33.90, 100.09, 103.25, 10.74, -0.24, 0.05, 0.96, 0.10, 1, 1
452.33, -0.44, 0.09, 0.30, 5.20, -0.37, -8.38, -0.15, 0.41, 0.35, 33.90, 100.10, 102.91, 9.87, -0.24, 0.05, 0.96, 0.10, 1, 1
452.35, -0.44, 0.09, 0.30, 5.20, -0.37, -8.38, -0.15, 0.41, 0.35, 33.90, 100.10, 102.91, 9.87, -0.24, 0.05, 0.96, 0.10, 1, 1
452.37, -0.43, 0.07, 0.30, 4.87, -0.44, -7.68, -0.23, 0.23, 0.39, 33.90, 100.08, 103.84, 9.11, -0.24, 0.05, 0.96, 0.10, 1, 1
452.39, -0.43, 0.07, 0.30, 4.87, -0.44, -7.68, -0.23, 0.23, 0.39, 33.90, 100.08, 103.84, 9.11, -0.26, 0.05, 0.96, 0.07, 1, 1
452.41, -0.44, 0.03, 0.30, 4.55, -0.53, -7.68, -0.26, 0.03, 0.39, 33.90, 100.08, 103.84, 8.94, -0.26, 0.05, 0.96, 0.07, 1, 1
452.43, -0.44, 0.03, 0.30, 4.55, -0.53, -7.68, -0.26, 0.03, 0.39, 33.90, 100.08, 103.84, 8.94, -0.26, 0.05, 0.96, 0.07, 1, 1
452.45, -0.43, 0.08, 0.30, 4.60, -0.55, -8.05, -0.28, -0.10, 0.52, 33.90, 100.07, 104.85, 9.28, -0.26, 0.05, 0.96, 0.07, 1, 1
452.47, -0.43, 0.08, 0.30, 4.60, -0.55, -8.05, -0.28, -0.10, 0.52, 33.90, 100.07, 104.85, 9.28, -0.26, 0.05, 0.96, 0.07, 1, 1
452.49, -0.42, 0.06, 0.31, 4.44, -0.82, -8.44, -0.30, -0.15, 0.73, 33.90, 100.08, 103.84, 9.57, -0.26, 0.05, 0.96, 0.07, 1, 1
452.51, -0.42, 0.06, 0.31, 4.44, -0.82, -8.44, -0.30, -0.15, 0.73, 33.90, 100.08, 103.84, 9.57, -0.25, 0.04, 0.97, 0.04, 1, 1
452.53, -0.43, 0.06, 0.31, 4.53, -0.88, -8.49, -0.36, -0.12, 0.83, 33.90, 100.08, 103.84, 9.67, -0.25, 0.04, 0.97, 0.04, 1, 1
452.55, -0.43, 0.06, 0.31, 4.53, -0.88, -8.49, -0.36, -0.12, 0.83, 33.90, 100.08, 103.84, 9.67, -0.25, 0.04, 0.97, 0.04, 1, 1
452.57, -0.45, 0.13, 0.30, 4.63, -0.95, -8.43, -0.39, -0.03, 0.95, 33.90, 100.08, 103.84, 9.66, -0.25, 0.04, 0.97, 0.04, 1, 1
452.59, -0.45, 0.13, 0.30, 4.63, -0.95, -8.43, -0.39, -0.03, 0.95, 33.90, 100.08, 103.84, 9.66, -0.25, 0.04, 0.97, 0.04, 1, 1
452.61, -0.41, 0.11, 0.31, 4.81, -1.07, -8.81, -0.36, 0.06, 1.14, 33.90, 100.10, 102.91, 10.09, -0.25, 0.04, 0.97, 0.04, 1, 1
452.63, -0.41, 0.11, 0.31, 4.81, -1.07, -8.81, -0.36, 0.06, 1.14, 33.90, 100.10, 102.91, 10.09, -0.25, 0.04, 0.97, -0.03, 1, 1
452.65, -0.42, 0.08, 0.30, 4.93, -1.33, -9.21, -0.31, 0.13, 1.15, 33.90, 100.08, 103.84, 10.53, -0.25, 0.04, 0.97, -0.03, 1, 1
452.67, -0.42, 0.08, 0.30, 4.93, -1.33, -9.21, -0.31, 0.13, 1.15, 33.90, 100.08, 103.84, 10.53, -0.25, 0.04, 0.97, -0.03, 1, 1
452.69, -0.45, 0.17, 0.30, 4.87, -1.69, -9.43, -0.27, 0.17, 1.24, 33.90, 100.08, 103.84, 10.75, -0.25, 0.04, 0.97, -0.03, 1, 1
452.71, -0.45, 0.17, 0.30, 4.87, -1.69, -9.43, -0.27, 0.17, 1.24, 33.90, 100.08, 103.84, 10.75, -0.25, 0.04, 0.97, -0.03, 1, 1
452.73, -0.41, 0.15, 0.31, 4.66, -2.30, -9.64, -0.18, 0.14, 1.61, 33.90, 100.08, 103.84, 10.95, -0.25, 0.04, 0.97, -0.03, 1, 1
452.75, -0.41, 0.15, 0.31, 4.66, -2.30, -9.64, -0.18, 0.14, 1.61, 33.90, 100.08, 103.84, 10.95, -0.25, 0.04, 0.96, -0.11, 1, 1
452.77, -0.40, 0.18, 0.31, 4.77, -2.76, -9.11, -0.15, 0.14, 1.58, 33.90, 100.10, 102.91, 10.64, -0.25, 0.04, 0.96, -0.11, 1, 1
452.79, -0.40, 0.18, 0.31, 4.77, -2.76, -9.11, -0.15, 0.14, 1.58, 33.90, 100.10, 102.91, 10.64, -0.25, 0.04, 0.96, -0.11, 1, 1
452.81, -0.40, 0.20, 0.30, 4.80, -2.78, -8.78, -0.23, 0.23, 1.18, 33.90, 100.08, 103.84, 10.39, -0.25, 0.04, 0.96, -0.11, 1, 1
452.83, -0.40, 0.20, 0.30, 4.80, -2.78, -8.78, -0.23, 0.23, 1.18, 33.90, 100.08, 103.84, 10.39, -0.25, 0.04, 0.96, -0.11, 1, 1
452.85, -0.39, 0.21, 0.30, 4.44, -2.95, -9.23, -0.34, 0.26, 0.77, 33.90, 100.08, 103.84, 10.66, -0.25, 0.04, 0.96, -0.11, 1, 1
452.87, -0.39, 0.21, 0.30, 4.44, -2.95, -9.23, -0.34, 0.26, 0.77, 33.90, 100.08, 103.84, 10.66, -0.25, 0.04, 0.96, -0.11, 1, 1
452.89, -0.39, 0.21, 0.30, 4.14, -2.70, -9.15, -0.45, 0.14, 0.55, 33.90, 100.08, 103.84, 10.40, -0.25, 0.04, 0.96, -0.11, 1, 1
452.91, -0.39, 0.21, 0.30, 4.14, -2.70, -9.15, -0.45, 0.14, 0.55, 33.90, 100.08, 103.84, 10.40, -0.25, 0.04, 0.96, -0.11, 1, 1
452.93, -0.39, 0.22, 0.30, 3.79, -2.64, -9.69, -0.65, -0.14, 0.57, 33.90, 100.08, 103.84, 10.73, -0.25, 0.04, 0.96, -0.11, 1, 1
452.95, -0.39, 0.22, 0.30, 3.79, -2.64, -9.69, -0.65, -0.14, 0.57, 33.90, 100.08, 103.84, 10.73, -0.25, 0.04, 0.96, -0.11, 1, 1
452.97, -0.38, 0.22, 0.31, 4.24, -1.98, -9.07, -1.14, -0.42, 0.54, 33.90, 100.08, 103.84, 10.21, -0.25, 0.04, 0.96, -0.11, 1, 1
452.99, -0.38, 0.22, 0.31, 4.24, -1.98, -9.07, -1.14, -0.42, 0.54, 33.90, 100.08, 103.84, 10.21, -0.25, 0.04, 0.96, -0.11, 1, 1
453.01, -0.38, 0.20, 0.34, 4.22, -2.01, -9.28, -1.43, -0.51, 0.56, 33.90, 100.07, 104.85, 10.39, -0.25, 0.04, 0.96, -0.11, 1, 1
453.03, -0.38, 0.20, 0.34, 4.22, -2.01, -9.28, -1.43, -0.51, 0.56, 33.90, 100.07, 104.85, 10.39, -0.25, 0.04, 0.96, -0.11, 1, 1
453.05, -0.36, 0.20, 0.35, 3.90, -1.98, -9.33, -1.42, -0.52, 0.49, 33.90, 100.08, 103.84, 10.30, -0.25, 0.04, 0.96, -0.11, 1, 1
453.07, -0.36, 0.20, 0.35, 3.90, -1.98, -9.33, -1.42, -0.52, 0.49, 33.90, 100.08, 103.84, 10.30, -0.25, 0.04, 0.96, -0.11, 1, 1
453.09, -0.36, 0.19, 0.37, 3.61, -1.59, -9.13, -1.12, -0.40, 0.42, 33.90, 100.08, 103.84, 9.95, -0.25, 0.04, 0.96, -0.11, 1, 1
453.11, -0.36, 0.19, 0.37, 3.61, -1.59, -9.13, -1.12, -0.40, 0.42, 33.90, 100.08, 103.84, 9.95, -0.25, 0.04, 0.96, -0.11, 1, 1
453.13, -0.35, 0.18, 0.37, 3.52, -1.11, -8.80, -0.87, -0.27, 0.36, 33.90, 100.09, 103.50, 9.54, -0.25, 0.04, 0.96, -0.11, 1, 1
453.15, -0.35, 0.18, 0.37, 3.52, -1.11, -8.80, -0.87, -0.27, 0.36, 33.90, 100.09, 103.50, 9.54, -0.25, 0.04, 0.96, -0.11, 1, 1
453.17, -0.33, 0.18, 0.38, 3.25, -0.54, -8.25, -0.71, -0.22, 0.30, 33.90, 100.08, 103.84, 8.88, -0.25, 0.04, 0.96, -0.11, 1, 1
453.19, -0.33, 0.18, 0.38, 3.25, -0.54, -8.25, -0.71, -0.22, 0.30, 33.90, 100.08, 103.84, 8.88, -0.25, 0.04, 0.96, -0.11, 1, 1
453.21, -0.34, 0.17, 0.38, 3.00, 0.50, -7.88, -0.76, -0.34, 0.35, 33.90, 100.08, 103.84, 8.45, -0.25, 0.04, 0.96, -0.11, 1, 1
453.23, -0.34, 0.17, 0.38, 3.00, 0.50, -7.88, -0.76, -0.34, 0.35, 33.90, 100.08, 103.84, 8.45, -0.25, 0.04, 0.96, -0.11, 1, 1
453.25, -0.33, 0.16, 0.40, 2.93, 0.70, -8.06, -0.91, -0.55, 0.42, 33.90, 100.08, 103.84, 8.61, -0.25, 0.04, 0.96, -0.11, 1, 1
453.27, -0.33, 0.16, 0.40, 2.93, 0.70, -8.06, -0.91, -0.55, 0.42, 33.90, 100.08, 103.84, 8.61, -0.25, 0.04, 0.96, -0.11, 1, 1
453.29, -0.32, 0.16, 0.41, 2.86, 0.86, -8.47, -0.97, -0.78, 0.28, 33.90, 100.08, 103.84, 8.98, -0.25, 0.04, 0.96, -0.11, 1, 1
453.31, -0.32, 0.16, 0.41, 2.86, 0.86, -8.47, -0.97, -0.78, 0.28, 33.90, 100.08, 103.84, 8.98, -0.25, 0.04, 0.96, -0.11, 1, 1
453.33, -0.30, 0.14, 0.42, 2.83, 1.25, -8.91, -0.96, -0.89, 0.15, 33.90, 100.08, 103.84, 9.43, -0.25, 0.04, 0.96, -0.11, 1, 1
453.35, -0.30, 0.14, 0.42, 2.83, 1.25, -8.91, -0.96, -0.89, 0.15, 33.90, 100.08, 103.84, 9.43, -0.25, 0.04, 0.96, -0.11, 1, 1
453.37, -0.30, 0.12, 0.44, 2.71, 1.42, -9.13, -0.91, -0.85, 0.26, 33.90, 100.07, 104.85, 9.63, -0.25, 0.04, 0.96, -0.11, 1, 1
453.39, -0.30, 0.12, 0.44, 2.71, 1.42, -9.13, -0.91, -0.85, 0.26, 33.90, 100.07, 104.85, 9.63, -0.25, 0.04, 0.96, -0.11, 1, 1
453.41, -0.28, 0.08, 0.45, 2.74, 1.53, -9.27, -0.77, -0.73, 0.38, 33.90, 100.09, 103.50, 9.79, -0.25, 0.04, 0.96, -0.11, 1, 1
453.43, -0.28, 0.08, 0.45, 2.74, 1.53, -9.27, -0.77, -0.73, 0.38, 33.90, 100.09, 103.50, 9.79, -0.25, 0.04, 0.96, -0.11, 1, 1
453.45, -0.25, 0.12, 0.45, 2.95, 1.63, -9.44, -0.48, -0.59, 0.42, 33.90, 100.08, 103.84, 10.02, -0.25, 0.04, 0.96, -0.11, 1, 1
453.47, -0.25, 0.12, 0.45, 2.95, 1.63, -9.44, -0.48, -0.59, 0.42, 33.90, 100.08, 103.84, 10.02, -0.25, 0.04, 0.96, -0.11, 1, 1
453.49, -0.25, 0.10, 0.46, 3.29, 2.00, -9.52, -0.21, -0.48, 0.34, 33.90, 100.08, 103.84, 10.27, -0.25, 0.04, 0.96, -0.11, 1, 1
453.51, -0.25, 0.10, 0.46, 3.29, 2.00, -9.52, -0.21, -0.48, 0.34, 33.90, 100.08, 103.84, 10.27, -0.25, 0.04, 0.96, -0.11, 1, 1
453.53, -0.24, 0.10, 0.47, 3.76, 2.45, -9.62, 0.08, -0.27, 0.25, 33.90, 100.07, 104.85, 10.61, -0.05, -0.14, 0.91, -0.38, 1, 1
453.55, -0.24, 0.10, 0.47, 3.76, 2.45, -9.62, 0.08, -0.27, 0.25, 33.90, 100.07, 104.85, 10.61, -0.05, -0.14, 0.91, -0.38, 1, 1
453.57, -0.25, 0.05, 0.47, 3.82, 2.09, -11.01, -0.02, 0.28, -0.28, 33.90, 100.09, 103.50, 11.84, -0.05, -0.14, 0.91, -0.38, 1, 1
453.59, -0.25, 0.05, 0.47, 3.82, 2.09, -11.01, -0.02, 0.28, -0.28, 33.90, 100.09, 103.50, 11.84, -0.05, -0.14, 0.91, -0.38, 1, 1
453.61, -0.27, 0.13, 0.46, 2.76, 5.02, -11.81, -0.94, 0.37, -0.21, 33.90, 100.08, 104.43, 13.13, -0.05, -0.14, 0.91, -0.38, 1, 1
453.63, -0.27, 0.13, 0.46, 2.76, 5.02, -11.81, -0.94, 0.37, -0.21, 33.90, 100.08, 104.43, 13.13, -0.05, -0.14, 0.91, -0.38, 1, 1
